locale,segment_hash,source_text,translated_text,occurrences,sample_locations
it-CH,a99cecc7e97789c8ad5522098b9392d173f3b1427a92d4d7a6721c07c1a6bf39,-3cos(-3x -3),-3cos(-3x -3),1,KS5_merged_deduped.jsonl:ks5_56abc3de73:options[1]
it-CH,8cd7f9330e672c717aa236b413aa04e7b9cfd3cf00b55b61cadd48e0d4787de3,-3cos(-3x -4),-3cos(-3x -4),2,KS5_merged_deduped.jsonl:ks5_93237c576e:options[0] | KS5_merged_deduped.jsonl:ks5_cfb806f0ad:options[2]
it-CH,f0159668215735f7aa146787e4b74c4c58f82f6f7fbec3b2e2278283469a6158,-3cos(-3x -5),-3cos(-3x -5),2,KS5_merged_deduped.jsonl:ks5_2b0a9b568e:options[2] | KS5_merged_deduped.jsonl:ks5_6026818f05:options[1]
it-CH,02e3af281b4b0178b66e34a94dfb0ccb2083de89c8d60bac11d79724f08ecf47,-3cos(-3x -6),-3cos(-3x -6),1,KS5_merged_deduped.jsonl:ks5_ad7610a47b:options[0]
it-CH,259dc7bdb09c118f48bdcd0fa51aaaa6344c6322203f7b046f02e8f98e2fba3b,-3cos(3x +0),-3cos(3x +0),1,KS5_merged_deduped.jsonl:ks5_d9e7a977b6:options[0]
it-CH,598925537e469772ffb12a0fdf6eb49d5bac20b41b61e25b8f87a39fce36510a,-3cos(3x +1),-3cos(3x +1),1,KS5_merged_deduped.jsonl:ks5_11a9aa7a6c:options[0]
it-CH,327deca8fa95e22f152cd8b0835fcfd8d897b208985a831bcc2a1482769718eb,-3cos(3x +2),-3cos(3x +2),1,KS5_merged_deduped.jsonl:ks5_659f9f4e48:options[1]
it-CH,f1f1212c71b4fd51419d95496554cfe57e8bf80fb9ee61b29680c4ad4d5554c0,-3cos(3x +3),-3cos(3x +3),1,KS5_merged_deduped.jsonl:ks5_3f5a66c9bb:options[3]
it-CH,e33d75f480bf04565b82bb7ec4ca4dee5dc182e44a63ef03f0d21de327057913,-3cos(3x +4),-3cos(3x +4),1,KS5_merged_deduped.jsonl:ks5_f252324397:options[3]
it-CH,1a9607c1e75b91abaaff12bcae451ad667193de53c41b19cb3875f90ad695975,-3cos(3x +5),-3cos(3x +5),1,KS5_merged_deduped.jsonl:ks5_44c764c5b9:options[2]
it-CH,25eb50bf4156699aae050289eadb33b8756d635ff8d668af0bb554d6e0029488,-3cos(3x -1),-3cos(3x -1),1,KS5_merged_deduped.jsonl:ks5_f5c72f38b3:options[3]
it-CH,ae2e5042fa160ceaee1051dec1c4eafc62681c92f2b2b117f3eb9e2d5f79dbed,-3cos(3x -2),-3cos(3x -2),1,KS5_merged_deduped.jsonl:ks5_802bbd5b76:options[2]
it-CH,015afce1fe978d4bece05c3122d74062176111bb7a0edbfaf89eb6082928ed27,-3cos(3x -4),-3cos(3x -4),1,KS5_merged_deduped.jsonl:ks5_c7dd9cc3ae:options[2]
it-CH,bc7974cd421ee6ead2b50714351d355a72a31652550d49241be1aed149c5065e,-3cos(3x -6),-3cos(3x -6),1,KS5_merged_deduped.jsonl:ks5_1a44cc2331:options[0]
it-CH,d05681d9a94b5df3dce9802661eb13ec0a33852d437acc1e01bef326e21df618,-3cos(3x),-3cos(3x),2,KS5_merged_deduped.jsonl:ks5_diff_trig_5672868264933022129:options[1] | KS5_merged_deduped.jsonl:ks5_diff_trig_2785966072157657373:options[1]
it-CH,8f1614d01470f4b2682f5c65d18ec779a91d35717eb63a9713dc109c2a3db723,-3ln(-3x +0),-3ln(-3x +0),1,KS5_merged_deduped.jsonl:ks5_bb33038aa6:options[1]
it-CH,c9edb9f43ca80160949d9316c21a8abd36bb84cab1cb6539903c011db7a904f1,-3ln(-3x +1),-3ln(-3x +1),1,KS5_merged_deduped.jsonl:ks5_a19f1a79c0:options[1]
it-CH,049845c49f1a9b8620c1b5b0b10b28ab2ba0f266c3740faac216ae556598b46d,-3ln(-3x +2),-3ln(-3x +2),1,KS5_merged_deduped.jsonl:ks5_34b4fd0a29:options[3]
it-CH,0b295c4be8dd61065ceff6c95b0224f80a6e8518061073c64dded5bf37d7c685,-3ln(-3x +3),-3ln(-3x +3),1,KS5_merged_deduped.jsonl:ks5_97e69a1cbd:options[1]
it-CH,be7d9cf7e73c652c97845dc5d4e79c0b9d92140955397204073f4391b8fc5c8b,-3ln(-3x +5),-3ln(-3x +5),1,KS5_merged_deduped.jsonl:ks5_773b6b1495:options[3]
it-CH,01960d71f2903fca3228541226279d944dd38225dfe7d13ab02b49421e124770,-3ln(-3x +6),-3ln(-3x +6),1,KS5_merged_deduped.jsonl:ks5_ff31e3d373:options[1]
it-CH,8f9816f8d8ec9e3f9bad9750333c9645e1c24ed722bb7bd8aaf4f17fd6910aba,-3ln(-3x -1),-3ln(-3x -1),1,KS5_merged_deduped.jsonl:ks5_9166051b9b:options[0]
it-CH,5667d69d4b980b930a48890322f53241ba21eb14a2e225885217aa4bc48eda06,-3ln(-3x -2),-3ln(-3x -2),1,KS5_merged_deduped.jsonl:ks5_9f89393867:options[3]
it-CH,d7bf2d3974062fc73d766ef6e2779b61b6dd5969c5639b47aac1e155f02998b2,-3ln(-3x -3),-3ln(-3x -3),1,KS5_merged_deduped.jsonl:ks5_fbd9ef3d8a:options[2]
it-CH,4eefdf25cd146bf08ad185b42c9a616c49e308c4d81336d258ce59df9427e792,-3ln(-3x -4),-3ln(-3x -4),1,KS5_merged_deduped.jsonl:ks5_ec9aa94eaf:options[0]
it-CH,5d401670d5a3782ba4dccc46bd656f490faba412612aa82791dcdbc9fcb4200f,-3ln(-3x -5),-3ln(-3x -5),1,KS5_merged_deduped.jsonl:ks5_25cbef36dc:options[0]
it-CH,dfc21c49e2083a193b50233ba44a10f0872d0b1883979e5af8c2f88565736e79,-3ln(-3x -6),-3ln(-3x -6),1,KS5_merged_deduped.jsonl:ks5_1c6d2ba6fa:options[2]
it-CH,f9d7e1eee7050eb60f1b5ed51055097d603daadf61de66eaad833908571bdf27,-3sin(-3x +0),-3sin(-3x +0),2,KS5_merged_deduped.jsonl:ks5_6ea64c29c1:options[3] | KS5_merged_deduped.jsonl:ks5_f0cefc151d:options[0]
it-CH,bae29ec2f8e3b22a5e6bd37a22a6bfee1b5b9a28680f253848402e19c4ea8724,-3sin(-3x +1),-3sin(-3x +1),2,KS5_merged_deduped.jsonl:ks5_130f75d9bd:options[3] | KS5_merged_deduped.jsonl:ks5_0aef1c6c8e:options[3]
it-CH,aa0c478c5270b8d95577103d2d7903407cea28ac565cfd1d7db25da1745c1669,-3sin(-3x +2),-3sin(-3x +2),1,KS5_merged_deduped.jsonl:ks5_26af0785ed:options[0]
it-CH,42d92c4472edd387aaeea1aa59d8f5f178a31e3dcfc08f1546aef03fba7de74c,-3sin(-3x +3),-3sin(-3x +3),1,KS5_merged_deduped.jsonl:ks5_f84ab83962:options[1]
it-CH,abf030f020786b9fe1b78054ec0d318c8f5c8e96155bb7854de9dded07350e9a,-3sin(-3x +4),-3sin(-3x +4),1,KS5_merged_deduped.jsonl:ks5_1859df0fb7:options[3]
it-CH,0be74a93bb274085253bfd1b09a4c93e6570bcea283b45afbacf2f62d4485167,-3sin(-3x +5),-3sin(-3x +5),1,KS5_merged_deduped.jsonl:ks5_d2b672218c:options[2]
it-CH,8b3c21fb681cd158bff2deb4d29cdabca352bc731c616659d5973751129b8f77,-3sin(-3x +6),-3sin(-3x +6),1,KS5_merged_deduped.jsonl:ks5_b603960a43:options[3]
it-CH,ee69ac0fd2c26d8395d9e0003e103a3e21ae707c00ae3492a34799c970388b92,-3sin(-3x -1),-3sin(-3x -1),1,KS5_merged_deduped.jsonl:ks5_fda0af32de:options[0]
it-CH,2511f5b16c69a41b3e371ecd01b2cc27c6a3f32a7b5a365d8c1a9d9af0092e80,-3sin(-3x -2),-3sin(-3x -2),1,KS5_merged_deduped.jsonl:ks5_f16f6e8128:options[2]
it-CH,dfbf305df2246ed7e450c7a41ed54c5adf8ebcab833f200895b490a118056ea8,-3sin(-3x -3),-3sin(-3x -3),1,KS5_merged_deduped.jsonl:ks5_56abc3de73:options[0]
it-CH,6ac4f5b6484a3601c8e6d388cb163f5f5cd63e8c31f07bdac14ed0ef0faca668,-3sin(-3x -4),-3sin(-3x -4),2,KS5_merged_deduped.jsonl:ks5_93237c576e:options[1] | KS5_merged_deduped.jsonl:ks5_cfb806f0ad:options[1]
it-CH,5f96f3c69b7ff9046ec5f5f7b21f2dd717c11f3ec3a624f5e8ebae496ac08def,-3sin(-3x -5),-3sin(-3x -5),2,KS5_merged_deduped.jsonl:ks5_2b0a9b568e:options[0] | KS5_merged_deduped.jsonl:ks5_6026818f05:options[0]
it-CH,3959d38ac66249a3e5ed064ef355c817d8347d0cdb2d465533903aa1d1987fbf,-3sin(-3x -6),-3sin(-3x -6),1,KS5_merged_deduped.jsonl:ks5_ad7610a47b:options[3]
it-CH,acc29684c109513e6b0d1028e572a74df9ffe957a6f979d801fc9e48fa974ae4,-3sin(3x +0),-3sin(3x +0),1,KS5_merged_deduped.jsonl:ks5_3dfff3e2ea:options[0]
it-CH,dc24f54d3f2620db9bee117b79362234e1d4e715156d3760a533e9f8c7159e58,-3sin(3x +1),-3sin(3x +1),1,KS5_merged_deduped.jsonl:ks5_13320fd169:options[0]
it-CH,b8d890fd43172481fbbd98101dd38f25ccbb2041bee9cb20dccbbc7e3d4a7f3b,-3sin(3x +2),-3sin(3x +2),1,KS5_merged_deduped.jsonl:ks5_55b567f3c0:options[0]
it-CH,73e142f5ce1ba9237ef7e6df898b761e0ad72df07d2d2d12d6387c1f96c3cd87,-3sin(3x +3),-3sin(3x +3),1,KS5_merged_deduped.jsonl:ks5_21cea79d7c:options[1]
it-CH,44a24ac6d66669de5e344b1fac9b275cfafb5c2d40a6d2ae79e65e2dac089a27,-3sin(3x +4),-3sin(3x +4),1,KS5_merged_deduped.jsonl:ks5_e949aac3f9:options[0]
it-CH,74c8a1904bc9aafeba47400aab3ae13301b0d60b642051aa5a030ce36ba42301,-3sin(3x -3),-3sin(3x -3),1,KS5_merged_deduped.jsonl:ks5_a9843a4306:options[1]
it-CH,c3fb7b9955ca1aecb26ed7a137af26bd15a7e27f3fec577bb840ba29a8dd7eb9,-3sin(3x -4),-3sin(3x -4),1,KS5_merged_deduped.jsonl:ks5_a5a492001f:options[3]
it-CH,047f4d007b7b0834928682f4daa334981f22696feb811e1c932207729f8834eb,-3sin(3x -5),-3sin(3x -5),1,KS5_merged_deduped.jsonl:ks5_487b8df674:options[0]
it-CH,282df0d2224351acbb6261fd512780de02cc702702ea66ae2f16ae764c4be03c,-3sin(3x -6),-3sin(3x -6),1,KS5_merged_deduped.jsonl:ks5_d3014de3c4:options[0]
it-CH,68472ce23e586572da085d4c6786bd0fe07e74cdda55895adba9762af3865379,-3sin(3x),-3sin(3x),4,KS5_merged_deduped.jsonl:ks5_diff_trig_5672868264933022129:options[3] | KS5_merged_deduped.jsonl:ks5_diff_trig_2007080776786118078:options[1] | KS5_merged_deduped.jsonl:ks5_diff_trig_8459723188624431052:options[0]
it-CH,070723ce569f311588afbfd58977a59e7c044e36b7288cbed2c92e8714c2678d,-4cos(-4x +0),-4cos(-4x +0),1,KS5_merged_deduped.jsonl:ks5_b2bd7edc8a:options[1]
it-CH,7a817edc8c004859a829c884c142fbed6207e9276749f8effcbbb298df1f7aef,-4cos(-4x +1),-4cos(-4x +1),1,KS5_merged_deduped.jsonl:ks5_aa743e9f24:options[2]
it-CH,cbfbcb998ecbb0df6a2e171c1f0aca5132f5e819f3685ce937cc119487c41edb,-4cos(-4x +2),-4cos(-4x +2),2,KS5_merged_deduped.jsonl:ks5_177150d949:options[2] | KS5_merged_deduped.jsonl:ks5_e2f1749f85:options[2]
it-CH,d8303420216090a05afebad972aa1c91861187ffed70d204e48652b044220ea5,-4cos(-4x +3),-4cos(-4x +3),1,KS5_merged_deduped.jsonl:ks5_66d98efa34:options[1]
it-CH,b744c45e039b4a7027c7c6828192c92206798737780d7d2d0a565627ef8fc7f2,-4cos(-4x +4),-4cos(-4x +4),1,KS5_merged_deduped.jsonl:ks5_13ac3f0448:options[1]
it-CH,f65a541a0eaa3f628facc0123e9025f776a13c3cd65adac5e900546438c74ff2,-4cos(-4x +5),-4cos(-4x +5),2,KS5_merged_deduped.jsonl:ks5_d10285e417:options[3] | KS5_merged_deduped.jsonl:ks5_8d28d5b696:options[1]
it-CH,5e999d527fd7ae4f8bc5e4203d0611846707f117ab3a21c9b12c89f5f69826ca,-4cos(-4x +6),-4cos(-4x +6),2,KS5_merged_deduped.jsonl:ks5_b655f3b6fb:options[1] | KS5_merged_deduped.jsonl:ks5_f1439c2d27:options[0]
it-CH,e143004ed4b6a9a2ab681a67a55a3c7683fffe1d363bb3b4bebe41d23c2f99c2,-4cos(-4x -1),-4cos(-4x -1),1,KS5_merged_deduped.jsonl:ks5_5cf253de52:options[3]
it-CH,ba5c04e93e58843551901c400206e14c35a610227ed61f97bb8902c67dcfb3e3,-4cos(-4x -2),-4cos(-4x -2),2,KS5_merged_deduped.jsonl:ks5_c94684103e:options[2] | KS5_merged_deduped.jsonl:ks5_7c2cc1fd77:options[2]
it-CH,0081597285f8e79e0f1948d82f8d41182258b3758db2d5730e726204fef5b604,-4cos(-4x -3),-4cos(-4x -3),1,KS5_merged_deduped.jsonl:ks5_2ad3152a13:options[2]
it-CH,83c72e377790faa53760c97294e735908ea9543d1afcc087cbc2e96ce4466301,-4cos(-4x -4),-4cos(-4x -4),2,KS5_merged_deduped.jsonl:ks5_1648a45ad6:options[1] | KS5_merged_deduped.jsonl:ks5_11ff516e16:options[3]
it-CH,59519fadd79f51b4369d44abf98cacbeaa322aaa5a1031842cff9ac17a1cde06,-4cos(-4x -5),-4cos(-4x -5),2,KS5_merged_deduped.jsonl:ks5_7e22055855:options[1] | KS5_merged_deduped.jsonl:ks5_78ed53b022:options[3]
it-CH,1cd4ccb59c74128bef98a7fbba4a1db51f60b2dc5499e486319b6e685fb558dd,-4cos(-4x -6),-4cos(-4x -6),2,KS5_merged_deduped.jsonl:ks5_5a326fb4e4:options[2] | KS5_merged_deduped.jsonl:ks5_0e736635d5:options[0]
it-CH,42478772e4b2e3a97782cd698b5691adcbf3dfc779198414f30b9e07dc50783b,-4cos(4x +0),-4cos(4x +0),1,KS5_merged_deduped.jsonl:ks5_473f451e03:options[0]
it-CH,c2970f40a94fa60166a96c6c8b0b1913154e3f699408a61718ff471f3cf2bc6c,-4cos(4x +2),-4cos(4x +2),1,KS5_merged_deduped.jsonl:ks5_7a1a5ee58c:options[0]
it-CH,0f127eed3e541c7a66f0d5a85b2687d3599e2cb3c28e4f7c05f235f7b24dce72,-4cos(4x +3),-4cos(4x +3),1,KS5_merged_deduped.jsonl:ks5_4a4f27debe:options[1]
it-CH,61f42ac671fa7f1224609046aafa3dd45a97b9605ee35d8765dee0db7032fa38,-4cos(4x +4),-4cos(4x +4),1,KS5_merged_deduped.jsonl:ks5_8765bfda19:options[2]
it-CH,ca53c29b2347f5d6ab01f9ec148e61ed1c2a57c48271a0e4f0bede1fc54d0680,-4cos(4x +6),-4cos(4x +6),1,KS5_merged_deduped.jsonl:ks5_a5bcf95f0f:options[3]
it-CH,5caa4ee661058903c8c39ec1adc4e3b3a0d567a807b94270a0e8447e0aad2766,-4cos(4x -3),-4cos(4x -3),1,KS5_merged_deduped.jsonl:ks5_163fd5fe75:options[2]
it-CH,0dc63c32bb920e0e85fab2436dd6b29794fb88f0b6602c5f032c32763a2ba8bb,-4cos(4x -4),-4cos(4x -4),1,KS5_merged_deduped.jsonl:ks5_31b22bce68:options[2]
it-CH,56ece8819748691efbf8d7cc821fe1d02392a2c0abdb5c52c1a7731a676a7945,-4cos(4x -5),-4cos(4x -5),1,KS5_merged_deduped.jsonl:ks5_f14a0f2a02:options[0]
it-CH,aed4bceb28296e5f316a177f82a6d6fe436b1f255c212278e72029f1ff0308f0,-4cos(4x -6),-4cos(4x -6),1,KS5_merged_deduped.jsonl:ks5_6c156cff72:options[0]
it-CH,85fdba67870701ef3eb3649a8efa22733a3fa0fbc58264bc61722317a03d150d,-4cos(4x),-4cos(4x),2,KS5_merged_deduped.jsonl:ks5_diff_trig_8344269289424095102:options[3] | KS5_merged_deduped.jsonl:ks5_diff_trig_6907771716675391576:options[1]
it-CH,4086568c1b3389c66cefd712e0e5c8b3eac49f59c628d0f6bb32f6d2b8a15466,-4ln(-4x +0),-4ln(-4x +0),1,KS5_merged_deduped.jsonl:ks5_f93f70984b:options[2]
it-CH,73fa34a41f9e5e8a0ae93a48b7a7cc1d4fb3e0b2b5d5a9332a2ed299b9423f90,-4ln(-4x +1),-4ln(-4x +1),1,KS5_merged_deduped.jsonl:ks5_b3f494c924:options[1]
it-CH,9c19833d454c20c0ad4ad5668e93af8d8b04723e3f1356123bcb9f0d4f543e39,-4ln(-4x +2),-4ln(-4x +2),1,KS5_merged_deduped.jsonl:ks5_2abbbaea7d:options[0]
it-CH,4310f63a8e19dc3669874d6729ac0c042d7f692f9a91e22e0628515749a85392,-4ln(-4x +3),-4ln(-4x +3),1,KS5_merged_deduped.jsonl:ks5_30fdbd79dd:options[0]
it-CH,5ff1139eecdd669c5998c7b762257288d7361d301e6e9b6df023e95a2ee6dd0e,-4ln(-4x +4),-4ln(-4x +4),1,KS5_merged_deduped.jsonl:ks5_0fa5aa415b:options[3]
it-CH,283c302012b93879580c1f218013f6fdb341e98739eec4515937005723448b1f,-4ln(-4x +5),-4ln(-4x +5),1,KS5_merged_deduped.jsonl:ks5_86fa2e5b4c:options[0]
it-CH,3ae65e8bb3e6f86d7ee95ff0a74a853a1d7278c4db96fcdd86c85458e2d2c9e1,-4ln(-4x +6),-4ln(-4x +6),1,KS5_merged_deduped.jsonl:ks5_70174438e2:options[0]
it-CH,7a74f677a67a0daa00d23f3303e053876d1f93407a45fa7e441be09bd6533aa7,-4ln(-4x -1),-4ln(-4x -1),1,KS5_merged_deduped.jsonl:ks5_740cc3436f:options[1]
it-CH,2614318e86723fdc7675fd5f5b1a2815824aaa6831bb9a31cb06b71665038901,-4ln(-4x -2),-4ln(-4x -2),1,KS5_merged_deduped.jsonl:ks5_a2e8122f70:options[0]
it-CH,f53a4e720fd2eb4ec529e871b1512011f29c3c14ca8605704fbef28b1e6b43a6,-4ln(-4x -3),-4ln(-4x -3),1,KS5_merged_deduped.jsonl:ks5_b1c614da97:options[0]
it-CH,a6ab3d2c60994de0218ea4bb6ca611b8a1e88b8729e813bd0ce8c91d0c0a982b,-4ln(-4x -5),-4ln(-4x -5),1,KS5_merged_deduped.jsonl:ks5_6ecd737c97:options[3]
it-CH,023c7b045b9289e160e77c84e73b739606aa671af4cdcb923cd227304312031d,-4ln(-4x -6),-4ln(-4x -6),1,KS5_merged_deduped.jsonl:ks5_6f744c15c6:options[2]
it-CH,fa2355076927bd3168b36c11ac98fb4c3bd01927e7e9de6d15625b022e12872e,-4sin(-4x +0),-4sin(-4x +0),1,KS5_merged_deduped.jsonl:ks5_b2bd7edc8a:options[3]
it-CH,09bbdabbc8a98d24e2ef11ba42ac9b546efca7fbe56928191b8737a37bc5caac,-4sin(-4x +1),-4sin(-4x +1),1,KS5_merged_deduped.jsonl:ks5_aa743e9f24:options[0]
it-CH,059a7a287ac3bdd6d35f54ee2fae1dcdc676b72d547b75a0ab665c19daae26a1,-4sin(-4x +2),-4sin(-4x +2),2,KS5_merged_deduped.jsonl:ks5_177150d949:options[0] | KS5_merged_deduped.jsonl:ks5_e2f1749f85:options[1]
it-CH,82c896bc9d2320896ce411a10ec8a5c499b7c427b05f54434a7851fe8757c61b,-4sin(-4x +3),-4sin(-4x +3),1,KS5_merged_deduped.jsonl:ks5_66d98efa34:options[3]
it-CH,ada4dd017dd7878127fc1459f7ed63d4fbf330e319a0b78d92e1e2b0b9904eb0,-4sin(-4x +4),-4sin(-4x +4),1,KS5_merged_deduped.jsonl:ks5_13ac3f0448:options[0]
it-CH,d7982eb2d53e31d4b2b7f2a43150e820fe51d77e53be93102a272b67b851ed76,-4sin(-4x +5),-4sin(-4x +5),2,KS5_merged_deduped.jsonl:ks5_d10285e417:options[2] | KS5_merged_deduped.jsonl:ks5_8d28d5b696:options[3]
it-CH,6a8a3ca566f3524fef3082fe9079e0a4adede32d1b248d48064c00738f01ae21,-4sin(-4x +6),-4sin(-4x +6),2,KS5_merged_deduped.jsonl:ks5_b655f3b6fb:options[2] | KS5_merged_deduped.jsonl:ks5_f1439c2d27:options[3]
it-CH,1a69fe40409215a76fed5a22a7f45a0e1d585c9e4dbf10031b0199f55c27a979,-4sin(-4x -1),-4sin(-4x -1),1,KS5_merged_deduped.jsonl:ks5_5cf253de52:options[2]
it-CH,08b2b080350d11231721dbe7d903d613dfa1f4b2b865c52cb4210fb624bd26ea,-4sin(-4x -2),-4sin(-4x -2),2,KS5_merged_deduped.jsonl:ks5_c94684103e:options[1] | KS5_merged_deduped.jsonl:ks5_7c2cc1fd77:options[3]
it-CH,78c1066329fd09cf3874ac34a4460cfcc11efcf382752da38f370d826e9a23e5,-4sin(-4x -3),-4sin(-4x -3),1,KS5_merged_deduped.jsonl:ks5_2ad3152a13:options[3]
it-CH,b2ea485694151ae6e9c04167348ad828234f3eb397a5c0176f5066128f42dcce,-4sin(-4x -4),-4sin(-4x -4),2,KS5_merged_deduped.jsonl:ks5_1648a45ad6:options[0] | KS5_merged_deduped.jsonl:ks5_11ff516e16:options[0]
it-CH,3e7e2b1506cd3337f812f5c436b8d9d57a8fe5b2f1a6c5f6d4951f8efb44f424,-4sin(-4x -5),-4sin(-4x -5),2,KS5_merged_deduped.jsonl:ks5_7e22055855:options[2] | KS5_merged_deduped.jsonl:ks5_78ed53b022:options[1]
it-CH,53ff9363c35a8c486edfb4b95db53f1053dc0e40b3a79d975a148f01a97a71f7,-4sin(-4x -6),-4sin(-4x -6),2,KS5_merged_deduped.jsonl:ks5_5a326fb4e4:options[3] | KS5_merged_deduped.jsonl:ks5_0e736635d5:options[3]
it-CH,643b0e79dcb655fdff5b2170f9c9e6b370acf06597e06ca4b470e3b701c26959,-4sin(4x +1),-4sin(4x +1),1,KS5_merged_deduped.jsonl:ks5_2ab28d1155:options[0]
it-CH,177698b45927764b87d0bf9a19bf12bf459dd854cb96183d000813603ca391fd,-4sin(4x +2),-4sin(4x +2),1,KS5_merged_deduped.jsonl:ks5_cd44aae766:options[1]
it-CH,5ad6bfa1d38254a000ad3c1b8208f043bec32fed55f7fa59d7007bce892868fb,-4sin(4x +3),-4sin(4x +3),1,KS5_merged_deduped.jsonl:ks5_47253a5efb:options[1]
it-CH,910a12fd6f0d4bd10c229009a3a5f548b915656bfb4dfc5056b48faa65745690,-4sin(4x +5),-4sin(4x +5),1,KS5_merged_deduped.jsonl:ks5_8d0223e341:options[3]
it-CH,7c7d751c95555b24b8aeffdc25277189205138cd5907bdb0dab1b98306d8e37d,-4sin(4x +6),-4sin(4x +6),1,KS5_merged_deduped.jsonl:ks5_74301a6378:options[2]
it-CH,1dcc284b8d542e2e6de594f8c49b5d9dbd0c404378428128a783c0cc9133db0e,-4sin(4x -1),-4sin(4x -1),1,KS5_merged_deduped.jsonl:ks5_3a76de1e43:options[1]
it-CH,1fb45118f90cb9ff2e06bf675b9b4973bffedc92bd2282b933d06c245d5542d8,-4sin(4x -2),-4sin(4x -2),1,KS5_merged_deduped.jsonl:ks5_7526c0a8cd:options[0]
it-CH,6c7c46fa69c2e97b4fe69e62ae5739b0e5756606bd42df413ed34d2275fb9c26,-4sin(4x -3),-4sin(4x -3),1,KS5_merged_deduped.jsonl:ks5_e5420e8b15:options[2]
it-CH,6c250be2c3800d87c4afd6aa45262ffb82c4db472a82367830a19b50d2d1c1ff,-4sin(4x -5),-4sin(4x -5),1,KS5_merged_deduped.jsonl:ks5_36ad5d0cf9:options[1]
it-CH,21302ec75b45eeeb5c7ae38a93bea758f19487f86a2b2a18a772fb224c8c1ed2,-4sin(4x -6),-4sin(4x -6),1,KS5_merged_deduped.jsonl:ks5_60ce697fa1:options[0]
it-CH,534b8dbea9f4c968677f6d1adbb73c12e0e0edd398c0213fc81adebf5ae0315d,-4sin(4x),-4sin(4x),4,KS5_merged_deduped.jsonl:ks5_diff_trig_8344269289424095102:options[0] | KS5_merged_deduped.jsonl:ks5_diff_trig_5044082352734296514:options[0] | KS5_merged_deduped.jsonl:ks5_diff_trig_370861687071069833:options[1]
it-CH,fd6504be843191c238f07058d405724eafd2a353e84247543735c2275b89ffab,-5cos(-5x +0),-5cos(-5x +0),2,KS5_merged_deduped.jsonl:ks5_7980d2c464:options[3] | KS5_merged_deduped.jsonl:ks5_d282d4dd65:options[1]
it-CH,8cd4678c78c2eb3cab6e961ccea31fe5a048c0ef45d491152e557b6a361faf94,-5cos(-5x +2),-5cos(-5x +2),1,KS5_merged_deduped.jsonl:ks5_5164b412c0:options[1]
it-CH,101f577a8cc054cfb959cca7ef2ceb6db4061fb33ef53f3c50c38c8cc1980415,-5cos(-5x +3),-5cos(-5x +3),1,KS5_merged_deduped.jsonl:ks5_9d4790e648:options[2]
it-CH,bb6d9a8385b4930c0147d770ac11a446a698014cff38095e9f0e8e65df0459be,-5cos(-5x +4),-5cos(-5x +4),2,KS5_merged_deduped.jsonl:ks5_f2d194fb13:options[0] | KS5_merged_deduped.jsonl:ks5_83794b8f69:options[1]
it-CH,56c7d17d17dbb7f8f7e1c9d610d9ee78d02f4e5e989ab4eb8380495d16fb6147,-5cos(-5x +5),-5cos(-5x +5),2,KS5_merged_deduped.jsonl:ks5_dddb1c0ca1:options[0] | KS5_merged_deduped.jsonl:ks5_5dd5147f55:options[2]
it-CH,a980a1e6bd5031d5451483b355ddcdadcbe183fbda220bbedef21bbb4604beff,-5cos(-5x +6),-5cos(-5x +6),2,KS5_merged_deduped.jsonl:ks5_d0128d5ec4:options[2] | KS5_merged_deduped.jsonl:ks5_df389c1154:options[3]
it-CH,052c6ae98bae2ce8d4c481f924ffc606fb393c49986aaace2bfd436e87666d23,-5cos(-5x -1),-5cos(-5x -1),2,KS5_merged_deduped.jsonl:ks5_3e18aa41ff:options[1] | KS5_merged_deduped.jsonl:ks5_1c63e26027:options[2]
it-CH,7f3dda34192fd8afb4fd9a1cf88b4f58e81ed9ecfb67009e49c7ab949179f3aa,-5cos(-5x -2),-5cos(-5x -2),2,KS5_merged_deduped.jsonl:ks5_b44e6b4119:options[2] | KS5_merged_deduped.jsonl:ks5_2b21b1262f:options[1]
it-CH,1d109fb381c7e49f952d65cd75e3a1c82725d4ea4a775fd697254f5a9b67262e,-5cos(-5x -3),-5cos(-5x -3),2,KS5_merged_deduped.jsonl:ks5_24ccd860cb:options[1] | KS5_merged_deduped.jsonl:ks5_3e791f7cfb:options[1]
it-CH,28b52f6ecd630514c64508a351b17f3243cb871a7fe8e6a978d93de5ca013624,-5cos(-5x -4),-5cos(-5x -4),2,KS5_merged_deduped.jsonl:ks5_4627d8b1c8:options[2] | KS5_merged_deduped.jsonl:ks5_a815bf1a41:options[2]
it-CH,b6849d50dcaf318c5378db45f9e4bc13189fc3878dfbc107910dc64ffad09b81,-5cos(-5x -5),-5cos(-5x -5),2,KS5_merged_deduped.jsonl:ks5_05fad5f381:options[0] | KS5_merged_deduped.jsonl:ks5_90f833fefe:options[3]
it-CH,784e0312f644c2b957aae51df341dc25034262d29be0fbe2bf8d1f86b4450574,-5cos(-5x -6),-5cos(-5x -6),2,KS5_merged_deduped.jsonl:ks5_036c70a1b8:options[1] | KS5_merged_deduped.jsonl:ks5_f4402bfe29:options[1]
it-CH,45e77ca9cdf71bdd644dc9a99f8e0ce275c4c1bca9c17c878dae07a83485eafa,-5cos(5x +0),-5cos(5x +0),1,KS5_merged_deduped.jsonl:ks5_ec0dfa5303:options[2]
